"","Floods","Groundwater","Sediment","Organics_Solutes","Habitat","Overall","HUC12"
"310","0.4874384","0.41055280","0.45328504","0.271583877","0.4304631","0.40280980","101900000000"
"311","0.6251767","0.57197311","0.59384732","0.290713143","0.5473676","0.50787797","101900000000"
"312","0.8276850","0.47873629","0.35332569","0.467511931","0.4554801","0.49531303","101900000000"
"313","0.8810754","0.45023836","0.44816386","0.600317812","0.5466453","0.56649468","101900000000"
"314","0.7537821","0.73504735","0.64630893","0.582870028","0.7491151","0.68996065","101900000000"
"315","0.7062456","0.73513986","0.61416482","0.606960786","0.6968344","0.66985402","101900000000"
"316","1.0000000","0.75000000","0.94953493","0.599379903","0.9663566","0.83768813","101900000000"
"317","0.5000000","0.63337813","0.42707012","0.450009947","0.4989992","0.49715389","101900000000"
"318","0.6431225","0.61381681","0.46419986","0.324466598","0.5844848","0.51073561","101900000000"
"319","0.8195931","0.75000000","0.69159542","0.616274338","0.7943969","0.73057476","101900000000"
"320","1.0000000","1.00000000","0.96081598","0.947754636","0.9738773","0.97626580","101900000000"
"321","0.8576021","0.81418288","0.70859628","0.648501352","0.8057309","0.76295954","101900000000"
"322","0.6976198","0.70864438","0.60718858","0.472355689","0.6280347","0.61648811","101900000000"
"323","0.6690301","0.71124818","0.45017825","0.515561887","0.6176055","0.58447866","101900000000"
"324","0.9731858","1.00000000","0.93681218","0.969378062","0.9578748","0.96723063","101900000000"
"325","1.0000000","0.75000000","0.97359394","0.631458587","0.9823960","0.85352081","101900000000"
"326","0.6616477","0.67813818","0.64133953","0.434346591","0.5845348","0.59256495","101900000000"
"327","0.8269046","0.75000000","0.61403462","0.498236936","0.6485189","0.65767846","101900000000"
"328","0.6666667","0.76957487","0.63353460","0.542820056","0.5197914","0.62013034","101900000000"
"329","0.9180218","0.95829602","0.86888568","0.878100985","0.8012088","0.88332617","101900000000"
"330","0.6307312","0.66245818","0.49013944","0.536796821","0.6050715","0.58155102","101900000000"
"331","0.4812548","0.72188226","0.60706437","0.476085830","0.4378839","0.53533309","101900000000"
"332","0.6666667","0.75000000","0.48073767","0.640983566","0.4871585","0.59577059","101900000000"
"333","0.4232478","0.63190156","0.50737852","0.347131587","0.3399442","0.43741695","101900000000"
"334","0.9495379","0.98083341","0.84102434","0.914512130","0.8141305","0.89775932","101900000000"
"335","0.9216089","0.94904074","0.87750459","0.943190496","0.8791945","0.91359361","101900000000"
"336","0.8915372","0.95093925","0.76955941","0.839886108","0.7825474","0.84421504","101900000000"
"337","0.7294772","0.91735069","0.74945248","0.791009198","0.6356140","0.75915989","101900000000"
"338","0.7475851","0.73335409","0.57513211","0.586074976","0.6919875","0.66276364","101900000000"
"339","0.8962473","0.83477639","0.77783079","0.831126787","0.7201200","0.80982478","101900000000"
"340","0.8764795","0.90393438","0.72991950","0.836137697","0.7701902","0.82074053","101900000000"
"341","0.9314515","0.92818786","0.80915229","0.817314059","0.7790655","0.85066364","101900000000"
"342","0.9082671","0.95267865","0.76082507","0.885351084","0.7721408","0.85241555","101900000000"
"343","0.9373505","0.90539636","0.68409749","0.753993378","0.6887631","0.78679072","101900000000"
"344","0.8960516","0.85226466","0.70247570","0.614217330","0.7478769","0.75568046","101900000000"
"345","0.9065588","0.85971707","0.83899446","0.970842771","0.7259963","0.85648308","101900000000"
"346","0.7798628","0.71830933","0.76356083","0.732606863","0.6315206","0.72324654","101900000000"
"347","0.8451252","0.96987791","0.63691526","0.677507265","0.6412504","0.74324547","101900000000"
"348","0.5000000","0.36280019","0.48730040","0.499333608","0.3738617","0.44005525","101900000000"
"349","0.9827529","0.94166457","0.84522376","0.738889713","0.8673052","0.87098920","101900000000"
"350","0.9803115","0.79831959","0.73828644","0.782982879","0.7936003","0.81474926","101900000000"
"351","0.6737401","0.40959613","0.62732301","0.391877917","0.6215878","0.53088267","101900000000"
"352","0.4378155","0.27962709","0.29602478","0.249018933","0.3199194","0.31052336","101900000000"
"353","0.7772935","0.88327451","0.70790416","0.842944331","0.7605795","0.79199007","101900000000"
"354","0.9528680","0.85367988","0.69364409","0.847468490","0.7359598","0.81149981","101900000000"
"355","0.9355595","0.87533248","0.79168309","0.777285816","0.7780866","0.82924125","101900000000"
"356","0.8326865","0.55706301","0.38548580","0.597581008","0.4762643","0.55122360","101900000000"
"357","0.5495720","0.26515340","0.33951135","0.333333333","0.3781792","0.36223507","101900000000"
"358","0.5596604","0.22065576","0.38098519","0.381255659","0.4259103","0.37723890","101900000000"
"359","0.4802227","0.25488922","0.29096344","0.245679836","0.3335918","0.31120281","101900000000"
"360","0.5554442","0.29458594","0.50992899","0.475634714","0.4957981","0.45581447","101900000000"
"361","0.9534748","0.75000000","0.49625307","0.754721259","0.6641687","0.70799099","101900000000"
"362","0.6723996","0.29398415","0.36526532","0.314423592","0.3924767","0.38902523","101900000000"
"363","0.9092646","0.44593079","0.55093804","0.762341382","0.5895840","0.63146769","101900000000"
"364","0.6787843","0.27278320","0.41418241","0.363710937","0.5092455","0.42705610","101900000000"
"365","0.5507519","0.30471056","0.35726927","0.318371270","0.3881005","0.37492418","101900000000"
"366","0.8977742","0.89166579","0.82305746","0.686142853","0.8060240","0.81716992","101900000000"
"367","0.9152316","0.90150241","0.77347294","0.711963877","0.8029890","0.81737644","101900000000"
"368","0.9400705","0.75680137","0.79783729","0.864727636","0.8035648","0.83021655","101900000000"
"369","0.6140522","0.46059845","0.51837438","0.623385266","0.4703861","0.53293773","101900000000"
"370","0.5442983","0.29575951","0.45509364","0.548991783","0.4535813","0.44897224","101900000000"
"371","0.8912721","0.49007172","0.54833791","0.741173446","0.5877881","0.63634373","101900000000"
"372","0.9476438","0.89044365","0.77564864","0.867074427","0.7118680","0.83420827","101900000000"
"373","0.9532983","0.99496531","0.88482608","0.886279369","0.7502708","0.88989071","101900000000"
"374","0.9736811","0.99688558","0.88565781","0.878615761","0.7483986","0.89217900","101900000000"
"375","0.7208241","0.51290432","0.52425519","0.710054680","0.5974693","0.60674075","101900000000"
"376","1.0000000","1.00000000","0.88883062","0.851774156","0.8009046","0.90478387","101900000000"
"377","0.8656637","0.45686001","0.42825779","0.551374519","0.5408240","0.55038686","101900000000"
"378","0.9920907","1.00000000","0.92988593","0.922333253","0.9199389","0.95219429","101900000000"
"379","0.9562820","0.93715860","0.86888883","0.893539348","0.8017714","0.88982684","101900000000"
"380","0.9653468","0.92895134","0.82201789","0.865099472","0.8068167","0.87554748","101900000000"
"381","0.9746293","0.97541980","0.90851841","0.904989237","0.9024541","0.93258120","101900000000"
"382","0.9657313","0.99463961","0.88536337","0.868027334","0.8757958","0.91646518","101900000000"
"383","0.9835332","0.99669543","0.92429469","0.908123310","0.9096464","0.94370418","101900000000"
"384","0.9865158","0.99871519","0.91167527","0.897207275","0.8995705","0.93769753","101900000000"
"385","0.9496105","0.94718002","0.68827561","0.675633595","0.7153226","0.78558056","101900000000"
"386","0.9788131","0.78830621","0.55350234","0.693659242","0.6241563","0.71349470","101900000000"
"387","0.9540698","0.95340835","0.72778252","0.710560670","0.6977012","0.80025108","101900000000"
"388","0.8997785","0.72723638","0.67891117","0.969648504","0.6400811","0.77284908","101900000000"
"389","0.8716076","0.91343991","0.83327629","0.826950478","0.7344605","0.83377254","101900000000"
"390","0.9272406","0.90486375","0.62416846","0.702544871","0.6889134","0.75994687","101900000000"
"391","0.9655579","0.99092854","0.91251789","0.897076645","0.8915501","0.93069518","101900000000"
"392","0.9162789","0.99241585","0.85109195","0.894336239","0.8139484","0.89157753","101900000000"
"393","0.9404599","0.93409384","0.85244982","0.891528199","0.7393608","0.86831684","101900000000"
"394","0.9325282","0.86287751","0.58364135","0.659998393","0.6293379","0.72116857","101900000000"
"395","0.9445787","0.95957686","0.86368163","0.887353135","0.7605977","0.88020661","101900000000"
"396","0.9120467","0.86190694","0.59681597","0.646076390","0.5712507","0.70418327","101900000000"
"397","0.8387947","0.82157382","0.53165636","0.646945665","0.4705289","0.64487789","101900000000"
"398","0.9320235","0.89255902","0.78715658","0.878885813","0.6535863","0.82237912","101900000000"
"399","0.8846081","0.69430342","0.42685814","0.612985342","0.5228451","0.60937044","101900000000"
"400","0.9490416","0.99304591","0.86024886","0.843232145","0.8714867","0.90160710","101900000000"
"401","0.9216777","0.95010667","0.81996887","0.884632972","0.8475096","0.88350968","101900000000"
"402","0.8214877","0.93235932","0.81032448","0.750088871","0.8090270","0.82259075","101900000000"
"403","0.9662522","0.99777796","0.88922955","0.879633636","0.9040217","0.92624057","101900000000"
"404","0.9486759","0.95153098","0.84901200","0.874019898","0.8520199","0.89389217","101900000000"
"405","0.8956429","0.88578403","0.74801393","0.737950169","0.7171075","0.79322566","101900000000"
"406","0.8840930","0.98904393","0.87086220","0.899308889","0.8300305","0.89316806","101900000000"
"407","0.9368152","0.95850780","0.85739805","0.894993307","0.8428406","0.89701449","101900000000"
"408","0.9627523","0.79382718","0.70845814","0.894190365","0.7007598","0.80558392","101900000000"
"409","0.9173516","0.72454155","0.61327823","0.837233940","0.6331752","0.73608077","101900000000"
"410","0.9333186","0.74126646","0.55979927","0.795047672","0.6035963","0.71422535","101900000000"
"411","0.9510089","0.74034022","0.56765528","0.786250382","0.5668259","0.70817768","101900000000"
"412","0.9741130","0.99839953","0.84326007","0.814683058","0.8800584","0.89923891","101900000000"
"413","0.9582585","0.95947650","0.83014254","0.794110973","0.8659113","0.87903235","101900000000"
"414","0.9006788","0.79272842","0.69067852","0.676136568","0.7174646","0.75120946","101900000000"
"415","0.8607823","0.65486869","0.47965815","0.590065865","0.4587290","0.59277135","101900000000"
"416","0.9837196","0.74730740","0.64439456","0.868954423","0.7122772","0.78240876","101900000000"
"417","0.9271940","0.75004019","0.50761668","0.701230010","0.5496265","0.67103294","101900000000"
"418","0.8708379","0.73605357","0.50923802","0.720000771","0.5516060","0.66457791","101900000000"
"419","0.6236376","0.61009277","0.41095493","0.526731541","0.4681550","0.52145913","101900000000"
"420","0.9669036","0.99774970","0.86479398","0.844202868","0.8781298","0.90837378","101900000000"
"421","0.9149343","0.92466813","0.79170792","0.846978609","0.7889696","0.85148050","101900000000"
"422","0.9391805","0.99241668","0.87459857","0.866117240","0.8524160","0.90343316","101900000000"
"423","0.9702364","0.99351673","0.88112746","0.867730355","0.8381977","0.90816456","101900000000"
"424","0.9455989","0.97275238","0.87350542","0.873062135","0.8475956","0.90124267","101900000000"
"425","0.8736047","1.00000000","0.65595978","0.794070395","0.7706399","0.81092469","101900000000"
"426","0.9427710","0.93761138","0.77088400","0.787724708","0.7678076","0.83754664","101900000000"
"427","0.9215166","0.93744076","0.76871829","0.742711680","0.7694613","0.82384262","101900000000"
"428","0.7542138","0.82047600","0.72024038","0.690293305","0.6719132","0.72958675","101900000000"
"429","0.9831393","0.99462908","0.92785378","0.930088668","0.9458162","0.95591080","101900000000"
"430","0.9875444","0.99870264","0.90335384","0.878198445","0.9168057","0.93571618","101900000000"
"431","0.9544189","0.97533320","0.88045122","0.884627556","0.8820755","0.91447685","101900000000"
"432","0.9580096","0.98976057","0.91137358","0.883013866","0.8965878","0.92689673","101900000000"
"433","0.9861541","0.99412794","0.91731733","0.889021419","0.9281221","0.94207354","101900000000"
"434","0.9777309","0.99743657","0.88341873","0.869388955","0.9113132","0.92646838","101900000000"
"435","0.9816352","1.00000000","0.87947575","0.876030509","0.8972116","0.92537470","101900000000"
"436","0.9316003","0.81055309","0.77779523","0.745724307","0.6549430","0.77898956","101900000000"
"437","0.9183923","0.66414785","0.51406243","0.696335056","0.5510385","0.65472936","101900000000"
"438","0.9462842","0.99261106","0.90864314","0.878229802","0.8892275","0.92206814","101900000000"
"439","0.9448787","0.97660225","0.86712491","0.912561486","0.8733235","0.91395023","101900000000"
"440","0.9402568","0.99094797","0.90877119","0.890384835","0.7999442","0.90381151","101900000000"
"441","0.9833102","0.98104652","0.89890521","0.881563996","0.9009754","0.92813716","101900000000"
"442","0.9443502","0.94343240","0.83448568","0.853069328","0.7671321","0.86581170","101900000000"
"443","0.9477275","0.89707903","0.79082384","0.810061705","0.7713898","0.84076997","101900000000"
"444","0.9002967","0.71223363","0.65561729","0.807312278","0.5728617","0.72069247","101900000000"
"445","0.9616961","0.73812648","0.54067837","0.703459683","0.6358648","0.70297896","101900000000"
"446","0.9560382","0.93336945","0.83335321","0.866270601","0.7854145","0.87261381","101900000000"
"447","0.9326376","0.82780037","0.72712261","0.805062781","0.6995534","0.79429048","101900000000"
"448","0.9712612","0.74134378","0.63504974","0.842469481","0.6843358","0.76594464","101900000000"
"449","0.9493067","0.79361824","0.71660863","0.899647503","0.6103104","0.78412386","101900000000"
"450","0.9373062","0.87309070","0.75016813","0.812522825","0.6107591","0.78842611","101900000000"
"451","0.9546306","0.93427608","0.70573584","0.686707194","0.6048678","0.76467514","101900000000"
"452","0.9642948","0.90912602","0.67517091","0.692010592","0.6237939","0.76116761","101900000000"
"453","0.9093300","0.73981648","0.61092528","0.886889268","0.6072042","0.73961814","101900000000"
"454","0.8764009","0.72988613","0.60454371","0.870204828","0.6086888","0.72824997","101900000000"
"455","0.9408896","0.81712792","0.66659849","0.675278642","0.5791945","0.72510365","101900000000"
"456","1.0000000","0.75000000","0.66069714","0.880929516","0.7737981","0.80487141","101900000000"
"457","0.9435673","0.69948629","0.63364392","0.850018205","0.7316457","0.76388026","101900000000"
"458","0.8250094","0.71945203","0.55181160","0.860344308","0.5990009","0.70060022","101900000000"
"459","0.9338311","0.75160551","0.64487655","0.911370119","0.6925834","0.77835972","101900000000"
"460","0.9395731","0.67834594","0.70707330","0.877529202","0.7533783","0.78491781","101900000000"
